select,url,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10
True,https://www.amazon.com/Best-Sellers-Beauty-Hair-Removal-Razor-Strops/zgbs/beauty/7655034011,Beauty & Personal Care,Tools & Accessories,Shave & Hair Removal,Men's,Shaving Accessories,Razor Strops,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Shaving-Brushes/zgbs/beauty/7655037011,Beauty & Personal Care,Tools & Accessories,Shave & Hair Removal,Men's,Shaving Accessories,Shaving Brushes,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Shaving-Soap-Bowls/zgbs/beauty/7655036011,Beauty & Personal Care,Tools & Accessories,Shave & Hair Removal,Men's,Shaving Accessories,Shaving Soap Bowls,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Shaving-Styptic/zgbs/beauty/7654695011,Beauty & Personal Care,Tools & Accessories,Shave & Hair Removal,Men's,Shaving Accessories,Styptic,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Mens-Shaving-Creams-Lotions-Gels/zgbs/beauty/13271103011,Beauty & Personal Care,Tools & Accessories,Shave & Hair Removal,Men's,"Shaving Creams, Lotions & Gels",,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Mens-Shaving-Creams/zgbs/beauty/13271105011,Beauty & Personal Care,Tools & Accessories,Shave & Hair Removal,Men's,"Shaving Creams, Lotions & Gels",Shaving Creams,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Mens-Shaving-Lotions/zgbs/beauty/13271107011,Beauty & Personal Care,Tools & Accessories,Shave & Hair Removal,Men's,"Shaving Creams, Lotions & Gels",Shaving Lotions,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Mens-Shaving-Gels/zgbs/beauty/13271109011,Beauty & Personal Care,Tools & Accessories,Shave & Hair Removal,Men's,"Shaving Creams, Lotions & Gels",Shaving Gels,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Mens-Shaving-Soaps/zgbs/beauty/13271111011,Beauty & Personal Care,Tools & Accessories,Shave & Hair Removal,Men's,"Shaving Creams, Lotions & Gels",Shaving Soaps,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Hair-Removal-Tweezers/zgbs/beauty/3779181,Beauty & Personal Care,Tools & Accessories,Shave & Hair Removal,Men's,Tweezers,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Hair-Removal-Waxing-Products/zgbs/beauty/3779191,Beauty & Personal Care,Tools & Accessories,Shave & Hair Removal,Men's,Waxing,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Hair-Waxing-Powders/zgbs/beauty/3779221,Beauty & Personal Care,Tools & Accessories,Shave & Hair Removal,Men's,Waxing,Powders,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Hair-Removal-Waxing-Skin-Cleansers/zgbs/beauty/3779231,Beauty & Personal Care,Tools & Accessories,Shave & Hair Removal,Men's,Waxing,Skin Cleansers,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Hair-Removal-Waxing-Spatulas/zgbs/beauty/3779241,Beauty & Personal Care,Tools & Accessories,Shave & Hair Removal,Men's,Waxing,Spatulas,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Hair-Removal-Waxing-Strips/zgbs/beauty/3779271,Beauty & Personal Care,Tools & Accessories,Shave & Hair Removal,Men's,Waxing,Strips,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Hair-Removal-Wax/zgbs/beauty/3779251,Beauty & Personal Care,Tools & Accessories,Shave & Hair Removal,Men's,Waxing,Wax,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Hair-Wax-Warmers-Accessories/zgbs/beauty/16261985011,Beauty & Personal Care,Tools & Accessories,Shave & Hair Removal,Men's,Waxing,Wax Warmers & Accessories,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Hair-Waxing-Kits/zgbs/beauty/3779281,Beauty & Personal Care,Tools & Accessories,Shave & Hair Removal,Men's,Waxing,Waxing Kits,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Womens-Shaving-Hair-Removal-Products/zgbs/beauty/13269990011,Beauty & Personal Care,Tools & Accessories,Shave & Hair Removal,Women's,,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Hair-Bleaching-Products/zgbs/beauty/3779061,Beauty & Personal Care,Tools & Accessories,Shave & Hair Removal,Women's,Bleaching,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Womens-Electric-Shavers/zgbs/beauty/13295180011,Beauty & Personal Care,Tools & Accessories,Shave & Hair Removal,Women's,Electric Shavers,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Womens-Foil-Shavers/zgbs/beauty/13295182011,Beauty & Personal Care,Tools & Accessories,Shave & Hair Removal,Women's,Electric Shavers,Foil Shavers,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Womens-Electric-Shaver-Replacement-Heads/zgbs/beauty/13295184011,Beauty & Personal Care,Tools & Accessories,Shave & Hair Removal,Women's,Electric Shavers,Replacement Heads,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Womens-Electric-Shaver-Accessories/zgbs/beauty/13295186011,Beauty & Personal Care,Tools & Accessories,Shave & Hair Removal,Women's,Electric Shavers,Accessories,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Hair-Epilators-Groomers-Trimmers/zgbs/beauty/13269998011,Beauty & Personal Care,Tools & Accessories,Shave & Hair Removal,Women's,"Epilators, Groomers & Trimmers",,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Womens-Bikini-Trimmers/zgbs/beauty/13270000011,Beauty & Personal Care,Tools & Accessories,Shave & Hair Removal,Women's,"Epilators, Groomers & Trimmers",Bikini Trimmers,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Hair-Removal-Epilators/zgbs/beauty/234944011,Beauty & Personal Care,Tools & Accessories,Shave & Hair Removal,Women's,"Epilators, Groomers & Trimmers",Epilators,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Personal-Groomers/zgbs/beauty/3779171,Beauty & Personal Care,Tools & Accessories,Shave & Hair Removal,Women's,"Epilators, Groomers & Trimmers",Personal Groomers,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Laser-Light-Electrolysis-Hair-Removal/zgbs/beauty/13406780011,Beauty & Personal Care,Tools & Accessories,Shave & Hair Removal,Women's,"Laser, Light & Electrolysis Hair Removal",,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Electrolysis-Hair-Removal-Products/zgbs/beauty/3779151,Beauty & Personal Care,Tools & Accessories,Shave & Hair Removal,Women's,"Laser, Light & Electrolysis Hair Removal",Electrolysis,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Light-Hair-Removal-Devices/zgbs/beauty/7676395011,Beauty & Personal Care,Tools & Accessories,Shave & Hair Removal,Women's,"Laser, Light & Electrolysis Hair Removal",Light Hair Removal,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Womens-Shaving-Razors-Blades/zgbs/beauty/13269991011,Beauty & Personal Care,Tools & Accessories,Shave & Hair Removal,Women's,Razors & Blades,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Womens-Replacement-Razor-Blade-Cartridges-Refills/zgbs/beauty/13269995011,Beauty & Personal Care,Tools & Accessories,Shave & Hair Removal,Women's,Razors & Blades,Cartridges & Refills,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Womens-Disposable-Shaving-Razors/zgbs/beauty/13269997011,Beauty & Personal Care,Tools & Accessories,Shave & Hair Removal,Women's,Razors & Blades,Disposable Razors,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Womens-Razor-Systems/zgbs/beauty/13269993011,Beauty & Personal Care,Tools & Accessories,Shave & Hair Removal,Women's,Razors & Blades,Razor Systems,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Womens-Razors-Soap-Bars/zgbs/beauty/13295188011,Beauty & Personal Care,Tools & Accessories,Shave & Hair Removal,Women's,Razors & Blades,Razors with Soap Bars,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Womens-Shaving-Grooming-Sets/zgbs/beauty/13270009011,Beauty & Personal Care,Tools & Accessories,Shave & Hair Removal,Women's,Shaving & Grooming Sets,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Womens-Shaving-Creams-Lotions-Gels/zgbs/beauty/13270001011,Beauty & Personal Care,Tools & Accessories,Shave & Hair Removal,Women's,"Shaving Creams, Lotions & Gels",,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Womens-Shaving-Creams/zgbs/beauty/13270003011,Beauty & Personal Care,Tools & Accessories,Shave & Hair Removal,Women's,"Shaving Creams, Lotions & Gels",Shaving Creams,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Womens-Shaving-Lotions/zgbs/beauty/13270005011,Beauty & Personal Care,Tools & Accessories,Shave & Hair Removal,Women's,"Shaving Creams, Lotions & Gels",Shaving Lotions,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Womens-Shaving-Gels/zgbs/beauty/13270007011,Beauty & Personal Care,Tools & Accessories,Shave & Hair Removal,Women's,"Shaving Creams, Lotions & Gels",Shaving Gels,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Skin-Care-Tools/zgbs/beauty/13861652011,Beauty & Personal Care,Tools & Accessories,Skin Care Tools,,,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Blemish-Blackhead-Removal-Tools/zgbs/beauty/7792493011,Beauty & Personal Care,Tools & Accessories,Skin Care Tools,Blackhead & Blemish Removers,,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Eyebrow-Grooming-Scissors/zgbs/beauty/7792510011,Beauty & Personal Care,Tools & Accessories,Skin Care Tools,Eyebrow Scissors,,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Facial-Cleansing-Brushes/zgbs/beauty/18065340011,Beauty & Personal Care,Tools & Accessories,Skin Care Tools,Facial Cleansing Brushes,,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Manual-Facial-Cleansing-Brushes/zgbs/beauty/7792497011,Beauty & Personal Care,Tools & Accessories,Skin Care Tools,Facial Cleansing Brushes,Manual Facial Cleansing Brushes,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Powered-Facial-Cleansing-Brushes-Devices/zgbs/beauty/15197040011,Beauty & Personal Care,Tools & Accessories,Skin Care Tools,Facial Cleansing Brushes,Powered Facial Cleansing Brushes & Devices,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Powered-Facial-Cleansing-Brush-Replacement-Heads/zgbs/beauty/7792500011,Beauty & Personal Care,Tools & Accessories,Skin Care Tools,Facial Cleansing Brushes,Replacement Cleansing Brush Heads,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Facial-Steamers/zgbs/beauty/3786861,Beauty & Personal Care,Tools & Accessories,Skin Care Tools,Facial Steamers,,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Microdermabrasion-Devices/zgbs/beauty/13861656011,Beauty & Personal Care,Tools & Accessories,Skin Care Tools,Microdermabrasion Devices,,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Foot-Hand-Nail-Care-Products/zgbs/beauty/17242866011,Beauty & Personal Care,"Foot, Hand & Nail Care",,,,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Foot-Hand-Care/zgbs/beauty/11062211,Beauty & Personal Care,"Foot, Hand & Nail Care",Foot & Hand Care,,,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Foot-Creams-Lotions/zgbs/beauty/3780041,Beauty & Personal Care,"Foot, Hand & Nail Care",Foot & Hand Care,Foot Creams & Lotions,,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Foot-Masks/zgbs/beauty/17701648011,Beauty & Personal Care,"Foot, Hand & Nail Care",Foot & Hand Care,Foot Masks,,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Hand-Creams-Lotions/zgbs/beauty/11062261,Beauty & Personal Care,"Foot, Hand & Nail Care",Foot & Hand Care,Hand Creams & Lotions,,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Hand-Wash/zgbs/beauty/11062271,Beauty & Personal Care,"Foot, Hand & Nail Care",Foot & Hand Care,Hand Wash,,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Moisturizing-Gloves/zgbs/beauty/11062281,Beauty & Personal Care,"Foot, Hand & Nail Care",Foot & Hand Care,Moisturizing Gloves,,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Moisturizing-Socks/zgbs/beauty/390141011,Beauty & Personal Care,"Foot, Hand & Nail Care",Foot & Hand Care,Moisturizing Socks,,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Paraffin-Baths/zgbs/beauty/3787271,Beauty & Personal Care,"Foot, Hand & Nail Care",Foot & Hand Care,Paraffin Baths,,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Foot-Hand-Salts-Soaks/zgbs/beauty/17269968011,Beauty & Personal Care,"Foot, Hand & Nail Care",Foot & Hand Care,Salts & Soaks,,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Foot-Hand-Care-Scrubs/zgbs/beauty/17269969011,Beauty & Personal Care,"Foot, Hand & Nail Care",Foot & Hand Care,Scrubs,,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Nail-Polish-Decoration-Products/zgbs/beauty/11059311,Beauty & Personal Care,"Foot, Hand & Nail Care",Nail Art & Polish,,,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Nail-Polish-Base-Top-Coat-Products/zgbs/beauty/17269950011,Beauty & Personal Care,"Foot, Hand & Nail Care",Nail Art & Polish,Base & Top Coats,,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Nail-Polish-Base-Coat/zgbs/beauty/17269952011,Beauty & Personal Care,"Foot, Hand & Nail Care",Nail Art & Polish,Base & Top Coats,Base Coat,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Combination-Nail-Base-Top-Coats/zgbs/beauty/11059361,Beauty & Personal Care,"Foot, Hand & Nail Care",Nail Art & Polish,Base & Top Coats,Combination Base & Top Coats,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Nail-Polish-Top-Coat/zgbs/beauty/17269951011,Beauty & Personal Care,"Foot, Hand & Nail Care",Nail Art & Polish,Base & Top Coats,Top Coat,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Nail-Polish-Curing-Lamps/zgbs/beauty/13861691011,Beauty & Personal Care,"Foot, Hand & Nail Care",Nail Art & Polish,Curing Lamps,,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-False-Nails-Accessories/zgbs/beauty/16261986011,Beauty & Personal Care,"Foot, Hand & Nail Care",Nail Art & Polish,False Nails & Accessories,,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Acrylic-Nail-Tools/zgbs/beauty/13861682011,Beauty & Personal Care,"Foot, Hand & Nail Care",Nail Art & Polish,False Nails & Accessories,Acrylic Nail Tools,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-False-Nail-Acrylic-Powders-Liquids/zgbs/beauty/17269962011,Beauty & Personal Care,"Foot, Hand & Nail Care",Nail Art & Polish,False Nails & Accessories,Acrylic Powders & Liquids,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-False-Nails/zgbs/beauty/3784781,Beauty & Personal Care,"Foot, Hand & Nail Care",Nail Art & Polish,False Nails & Accessories,False Nails,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-False-Nail-Glue/zgbs/beauty/17269963011,Beauty & Personal Care,"Foot, Hand & Nail Care",Nail Art & Polish,False Nails & Accessories,Nail Glue,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-False-Nail-Tips/zgbs/beauty/13861684011,Beauty & Personal Care,"Foot, Hand & Nail Care",Nail Art & Polish,False Nails & Accessories,Nail Tips,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Nail-Art-Accessories/zgbs/beauty/13106071,Beauty & Personal Care,"Foot, Hand & Nail Care",Nail Art & Polish,Nail Art Accessories,,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Nail-Art-Equipment/zgbs/beauty/13106421,Beauty & Personal Care,"Foot, Hand & Nail Care",Nail Art & Polish,Nail Art Accessories,Nail Art Equipment,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Nail-Decoration-Kits/zgbs/beauty/17269953011,Beauty & Personal Care,"Foot, Hand & Nail Care",Nail Art & Polish,Nail Art Accessories,Decoration Kits,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Nail-Art-Fimo/zgbs/beauty/17269954011,Beauty & Personal Care,"Foot, Hand & Nail Care",Nail Art & Polish,Nail Art Accessories,Fimo,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Nail-Art-Glitters/zgbs/beauty/17269955011,Beauty & Personal Care,"Foot, Hand & Nail Care",Nail Art & Polish,Nail Art Accessories,Glitters,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Nail-Art-Pearls/zgbs/beauty/17269956011,Beauty & Personal Care,"Foot, Hand & Nail Care",Nail Art & Polish,Nail Art Accessories,Pearls,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Nail-Art-Rhinestones/zgbs/beauty/17269957011,Beauty & Personal Care,"Foot, Hand & Nail Care",Nail Art & Polish,Nail Art Accessories,Rhinestones,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Nail-Art-Stickers-Decals/zgbs/beauty/17269958011,Beauty & Personal Care,"Foot, Hand & Nail Care",Nail Art & Polish,Nail Art Accessories,Stickers & Decals,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Nail-Art-Striping-Tape-Lines/zgbs/beauty/17269959011,Beauty & Personal Care,"Foot, Hand & Nail Care",Nail Art & Polish,Nail Art Accessories,Striping Tape Lines,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Nail-Art-Studs/zgbs/beauty/17269960011,Beauty & Personal Care,"Foot, Hand & Nail Care",Nail Art & Polish,Nail Art Accessories,Studs,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Nail-Art-Wraps/zgbs/beauty/17269961011,Beauty & Personal Care,"Foot, Hand & Nail Care",Nail Art & Polish,Nail Art Accessories,Wraps,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Nail-Brushes/zgbs/beauty/11063531,Beauty & Personal Care,"Foot, Hand & Nail Care",Nail Art & Polish,Nail Brushes,,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Nail-Dryers/zgbs/beauty/3784801,Beauty & Personal Care,"Foot, Hand & Nail Care",Nail Art & Polish,Nail Dryers,,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Nail-Polish/zgbs/beauty/11059321,Beauty & Personal Care,"Foot, Hand & Nail Care",Nail Art & Polish,Nail Polish,,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Nail-Polish-Removers/zgbs/beauty/11059371,Beauty & Personal Care,"Foot, Hand & Nail Care",Nail Art & Polish,Nail Polish Remover,,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Nail-Thickening-Solution/zgbs/beauty/3782871,Beauty & Personal Care,"Foot, Hand & Nail Care",Nail Art & Polish,Nail Thickening Solution,,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Nail-Care-Products/zgbs/beauty/11062291,Beauty & Personal Care,"Foot, Hand & Nail Care",Nail Care,,,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Cuticle-Care-Products/zgbs/beauty/11062221,Beauty & Personal Care,"Foot, Hand & Nail Care",Nail Care,Cuticle Care,,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Cuticle-Oils/zgbs/beauty/19171614011,Beauty & Personal Care,"Foot, Hand & Nail Care",Nail Care,Cuticle Care,Cuticle Oils,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Cuticle-Removing-Fluids/zgbs/beauty/11062241,Beauty & Personal Care,"Foot, Hand & Nail Care",Nail Care,Cuticle Care,Cuticle Removing Fluids,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Cuticle-Repair-Creams/zgbs/beauty/19171615011,Beauty & Personal Care,"Foot, Hand & Nail Care",Nail Care,Cuticle Care,Cuticle Repair Creams,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Nail-Growth-Products/zgbs/beauty/11062311,Beauty & Personal Care,"Foot, Hand & Nail Care",Nail Care,Growth Formula,,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Nail-Repair/zgbs/beauty/11062321,Beauty & Personal Care,"Foot, Hand & Nail Care",Nail Care,Nail Repair,,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Nail-Strengtheners/zgbs/beauty/11062331,Beauty & Personal Care,"Foot, Hand & Nail Care",Nail Care,Nail Strengthening,,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Nail-Whitening/zgbs/beauty/11062341,Beauty & Personal Care,"Foot, Hand & Nail Care",Nail Care,Nail Whitening,,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Nail-Ridge-Filler/zgbs/beauty/11062351,Beauty & Personal Care,"Foot, Hand & Nail Care",Nail Care,Ridge Filler,,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Hand-Foot-Nail-Tools/zgbs/beauty/11063461,Beauty & Personal Care,"Foot, Hand & Nail Care",Tools & Accessories,,,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Corn-Callus-Trimmers/zgbs/beauty/3779971,Beauty & Personal Care,"Foot, Hand & Nail Care",Tools & Accessories,Callus Trimmers,,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Cuticle-Tools/zgbs/beauty/13861679011,Beauty & Personal Care,"Foot, Hand & Nail Care",Tools & Accessories,Cuticle Tools,,,,,,
True,https://www.amazon.com/Best-Sellers-Beauty-Foot-Baths-Spas/zgbs/beauty/15003720011,Beauty & Personal Care,"Foot, Hand & Nail Care",Tools & Accessories,Foot Baths & Spas,,,,,,
